road,modal_class,segments,mean_lanes,mean_speed_kmh,oneway_share,transit_share,commercial_share,junction_share,unpaved_share,lanes_imputed_share,speed_imputed_share,mean_segment_score,category,confidence
Rua Raul Devesa,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pelágio Lobo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Manuel Gonçalves Foz,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Curt Nimuendaju,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Brigadeiro Melo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Livreiro Saraiva,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Senador Pádua Salles,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua das Mangabeiras,residential,2,1.0,40,0.5,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Doutor Alberto Torres,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Emílio Ribas,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Arabá,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Álvaro de Menezes,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Oscar Guanabarino,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Espírita,residential,2,1.5,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,Low,medium
Rua Coronel Frias,residential,1,1.0,40,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Lima Barreto,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Diogo de Araújo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua São João Del Rei,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Botupuca,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Batista do Carmo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Anádia,residential,5,1.0,30,0.2,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Paulo Dias,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Urubupunga,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ametista,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Rua Uruque,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Alfredo Martins,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Motuca,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Antero Mendes Leite,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Frei Eusébio de Soledade,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Barão de Anhumas,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Valentino Sola,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Antônio Parreiras,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Professor Camilo Bergenson,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Leopoldo Amaral,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Dionísio da Costa,residential,2,1.5,30,0.5,0.5,0.0,0.0,0.0,0.5,1.0,10.0,Low,low
Rua Rousseau,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua João Alves dos Santos,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Professor Luis Gonzaga Righini,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Josimar Moreira de Melo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro Campana,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Miguel Zuccas,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro Paulucci,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro Custódio de Melo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Professor Elias Vita,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Carlos Venture,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Dilma Rispoli,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Etiópia,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Agostinho Latari,residential,4,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Lítio,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua dos Azevinhos,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Lindóia,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Quariteré,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Tacomaré,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Saquarema,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Baceunas,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ilansa,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Coelho Neto,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Barão de Ressende,residential,3,1.0,30,0.67,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua São Nicásio,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Antônio Tenório de Albuquerque,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Antônio Torres,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro Nascimento Ferrador,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Terenas,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Américo Ventura,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Santo Higino,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Carlos Ferreira dos Santos,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua José Lopes Netto,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Barra do Campo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Mario Zavi,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Higino Pellegrini,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Praça Carlos Gomes,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua José Bonifácio,residential,3,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Low,high
Rua São Domingos,residential,4,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Jardim Francisco Matos,residential,5,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Jardim Heloísa,residential,3,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Paraibuna,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua São Miguel Arcanjo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Santa Cruz das Palmeiras,residential,3,1.0,30,0.67,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Leonor Monteiro da Silva,residential,3,1.0,30,0.67,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Barão Aníbal Pepi,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Padre Faustino,residential,3,1.0,30,0.67,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Joanópolis,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Viaduto Major Quedinho,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua dos Holandeses,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Rubens Ignácio Pereira,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Paquetá,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Vila Siqueira Bueno,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Diamantino,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Celeste,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Carlos Garcia,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ana Tenório,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro de Godói,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua das Municipalidades,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ariranha,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Dante Alighieri,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ubá,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Comendador Bento Pereira,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pedro Magalhães,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Eduardo Passarelli,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Bastos Barreto,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Manoel de Paiva,residential,3,1.0,30,0.33,0.33,0.0,1.0,0.0,1.0,1.0,10.0,Low,low
Rua Ferdinando Galiane,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ministro Moretzsohn,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Una,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Alameda Rio Claro,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Garcia Fernandes,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Alberto de Oliveira,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Bernardo da Veiga,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua dos Caetés,residential,4,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Bárbara Veitieka,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua María Vidal,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Oiapoque,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Rocha Pita,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Nova Trindade,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Fernão Sales,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Tucuna,residential,4,1.0,40,0.5,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Linda Ferreira da Rosa,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Conselheiro Fernandes Torres,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Bragança,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Olimpio Catão,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Praça Joanópolis,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Félix,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Icoarana,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Carumbé,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Luis Molina,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doraci,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Major Caetano da Costa,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Paulo Setúbal,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Low,high
Praça Nakhle Khouri Gharib,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Teresa Francisca Martin,residential,3,1.0,30,0.67,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Piaçagüera,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pardal,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua São Pedro do Turvo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Monsenhor Maximiano Leite,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Xambivas,residential,1,1.0,40,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Roque Victor Vasto,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua da Praia dos Lavadores,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Vieira Martins,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,0.5,1.0,10.0,Low,low
Rua Marquês de Oliveira,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Particular Antônio Rolim Júnior,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua dos Cantores,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Euricles Félix de Matos,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Teçaindá,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Low,high
Rua Auriflama,residential,1,1.0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Low,high
Rua Dante Carraro,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Maringá,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Campo Valero,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Rua Rubi,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua André Fernandes,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Campos Bicudo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Lopes Amaral,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Professor José Benedito de Camargo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Antonieta Medeiros,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Ibiporanga,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Edmundo Luiz Wagner,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Gomes de Souza,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Guembé,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Tijuguaçu,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Monsenhor João Felipo,residential,1,1.0,20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua dos Bancários,residential,2,1.0,30,0.5,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Jerônimo de Mendonça,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua José Logulo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Vicente Romano,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Henrique Peres,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Enrico Bastiglia,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua José Baltazar da Costa,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Antônio Chiarizzi,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Santo Emidio,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Cervantes,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua São José dos Campos,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Gino Monelli,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Emil Rautaia,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Praça Umberto Genovesi,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Armando Rivir,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua José Verissimo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Iolanda,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Praça Amo a Mooca,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Cavalheiro Rodolfo Crespi,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Tenente Ignácio da Silveira,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Benta Dias,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Taioba,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Messias de Pina,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Viaza,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Marcelo Homem de Melo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Chá de Frade,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Rua Antônio Fernandes Prado,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Armando Ferreira Varanda,residential,4,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Passarola,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Silas Casentini,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Ronaldo Porto Macedo,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Hering,residential,3,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Mestre Valentin,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Presidente Carlos Luz,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Francisco Gouveia,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Comendador Alfaia,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Paquequer,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Olivio D'Assunção Ferreira,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pacapiá,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Rua Nalfer Nasser,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Pracidina,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Vieira Ravasco,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Vila Moóca,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Praça Ministro Francisco Sá Carneiro,residential,6,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua do Carmo,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Comendador Abdo Schahin,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Padre Conrado Stefani,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Padre Carlos da Silva,residential,2,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Moaci Sacomani,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Urbano Couto,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Piedade Etelvina da Ressurreição,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Grandino,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Guareí,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Marquês de Praia Grande,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Halionore,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Coronel Joviniano Brandão,residential,4,1.0,30,0.75,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Vila Tarateta,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Luis Gregnanim,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Crissiunal,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Santo Hipólito,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Travessa Fernando Garcez,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Atlante,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Acaca,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Jorge Moreira,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Doutor Ricardo Daunt,residential,1,1.0,40,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,Low,medium
Rua Francois Coty,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Cora,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua dos Tatini,residential,1,1.0,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Félix Pola,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
Rua Oswaldo de Luca,residential,2,1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,Low,medium
Rua Professor Argemiro Luz,residential,1,1.0,30,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,Low,low
